x1,x2,x3,l1,l2,l3,t
79.722807,146.926513,40.972373,-52.337228,20.362904,20.362904,5.059000
83.008009,150.725086,48.864234,-50.041728,19.846502,19.846502,5.060000
86.433744,153.939911,57.205962,-47.579263,19.282609,19.282609,5.061000
89.985330,156.464954,65.956655,-44.957292,18.671678,18.671678,5.062000
93.644733,158.188898,75.057372,-42.184944,18.013561,18.013561,5.063000
97.390056,158.998005,84.428628,-39.272874,17.307228,17.307228,5.064000
101.195030,158.779948,93.968225,-36.233124,16.550520,16.550520,5.065000
105.028536,157.428668,103.549751,-33.079024,15.739992,15.739992,5.066000
108.854226,154.850245,113.022060,-29.825198,14.870865,14.870865,5.067000
112.630272,150.969655,122.210141,-26.487641,13.937132,13.937132,5.068000
116.309335,145.738128,130.917762,-23.083873,12.931857,12.931857,5.069000
119.838827,139.140680,138.932235,-19.633077,11.847617,11.847617,5.070000
123.161551,131.203165,146.031515,-16.156181,10.677112,10.677112,5.071000
126.216800,121.998069,151.993652,-12.675804,9.413894,9.413894,5.072000
128.941960,111.648162,156.608306,-9.216029,8.053179,8.053179,5.073000
131.274636,100.327101,159.689687,-5.801981,6.592665,6.592665,5.074000
133.155256,88.256295,161.089899,-2.459228,5.033306,5.033306,5.075000
134.530025,75.697616,160.711370,0.786958,3.379930,3.379930,5.076000
135.058767,63.091122,157.671673,3.846810,1.606828,1.606828,5.077000
135.294614,50.589165,153.754589,6.805011,-0.185638,-0.185638,5.078000
134.935462,38.490129,148.170737,9.602713,-2.031198,-2.031198,5.079000
133.978844,27.073025,141.077357,12.223689,-3.909156,-3.909156,5.080000
132.438966,16.582541,132.684650,14.655284,-5.796370,-5.796370,5.081000
130.346387,7.216774,123.242408,16.888574,-7.668394,-7.668394,5.082000
127.746604,-0.880738,113.024032,18.918292,-9.500723,-9.500723,5.083000
124.697673,-7.624100,102.309757,20.742538,-11.269989,-11.269989,5.084000
121.267124,-12.983392,91.370916,22.362329,-12.954991,-12.954991,5.085000
117.528506,-16.978984,80.456710,23.781012,-14.537469,-14.537469,5.086000
113.557886,-19.672986,69.784467,25.003604,-16.002545,-16.002545,5.087000
109.430621,-21.159151,59.533744,26.036084,-17.338843,-17.338843,5.088000
105.218616,-21.552469,49.844112,26.884686,-18.538314,-18.538314,5.089000
100.988211,-20.979469,40.816054,27.555184,-19.595807,-19.595807,5.090000
96.798734,-19.569891,32.514211,28.052194,-20.508460,-20.508460,5.091000
92.701694,-17.450101,24.972122,28.378445,-21.274953,-21.274953,5.092000
88.740513,-14.738316,18.197714,28.533999,-21.894682,-21.894682,5.093000
84.950713,-11.541506,12.178915,28.515331,-22.366853,-22.366853,5.094000
81.360415,-7.953737,6.888954,28.314147,-22.689457,-22.689457,5.095000
77.991043,-4.055636,2.291060,27.915704,-22.858067,-22.858067,5.096000
74.858149,0.085302,-1.657560,27.296221,-22.864215,-22.864215,5.097000
71.972270,4.413858,-5.002510,-22.692966,-22.692966,26.418530,5.098000
69.339767,8.885882,-7.789718,-22.318726,-22.318726,25.224097,5.099000
66.963614,13.466935,-10.063582,-21.696987,-21.696987,23.616802,5.100000
64.844102,18.130871,-11.865671,-20.745250,-20.745250,21.424993,5.101000
62.979466,22.858473,-13.233853,-19.288127,-19.288127,18.291838,5.102000
61.366411,27.636166,-14.201775,-16.824598,-16.824598,13.209912,5.103000
60.000563,32.454850,-14.798603,-8.721797,-8.721797,-3.091183,5.104000
58.876834,37.308852,-15.048944,-31.311168,5.368168,5.368168,5.105000
57.989712,42.194994,-14.972914,-39.362150,9.399742,9.399742,5.106000
57.333496,47.111770,-14.586288,-44.414648,11.956921,11.956921,5.107000
56.902470,52.058614,-13.900710,-47.984222,13.796554,13.796554,5.108000
56.691035,57.035247,-12.923949,-50.612647,15.188908,15.188908,5.109000
56.693795,62.041075,-11.660166,-52.568681,16.268027,16.268027,5.110000
56.905615,67.074642,-10.110210,-54.008948,17.112157,17.112157,5.111000
57.321646,72.133103,-8.271915,-55.033752,17.771623,17.771623,5.112000
57.937327,77.211722,-6.140427,-55.711261,18.280896,18.280896,5.113000
58.748364,82.303374,-3.708542,-56.089611,18.664622,18.664622,5.114000
59.750684,87.398050,-0.967077,-56.203648,18.940958,18.940958,5.115000
60.940379,92.482359,2.094708,-56.078994,19.123573,19.123573,5.116000
62.313621,97.539024,5.488648,-55.734683,19.222933,19.222933,5.117000
63.866562,102.546380,9.227125,-55.184981,19.247161,19.247161,5.118000
65.595221,107.477879,13.322443,-54.440701,19.202646,19.202646,5.119000
67.495339,112.301618,17.786097,-53.510221,19.094499,19.094499,5.120000
69.562222,116.979903,22.627917,-52.400279,18.926873,18.926873,5.121000
71.790555,121.468889,27.855085,-51.116625,18.703219,18.703219,5.122000
74.174196,125.718315,33.471002,-49.664556,18.426458,18.426458,5.123000
76.705941,129.671397,39.474008,-48.049339,18.099090,18.099090,5.124000
79.377269,133.264922,45.855953,-46.276538,17.723245,17.723245,5.125000
82.178056,136.429599,52.600647,-44.352241,17.300672,17.300672,5.126000
85.096269,139.090760,59.682207,-42.283204,16.832679,16.832679,5.127000
88.117649,141.169464,67.063376,-40.076915,16.320027,16.320027,5.128000
91.225374,142.584081,74.693877,-37.741617,15.762819,15.762819,5.129000
94.399730,143.252430,82.508938,-35.286307,15.160369,15.160369,5.130000
97.617809,143.094514,90.428103,-32.720750,14.511123,14.511123,5.131000
100.853235,142.035847,98.354534,-30.055525,13.812625,13.812625,5.132000
104.075976,140.011366,106.174988,-27.302109,13.061553,13.061553,5.133000
107.252260,136.969803,113.760682,-24.472994,12.253851,12.253851,5.134000
110.344639,132.878347,120.969261,-21.581818,11.384950,11.384950,5.135000
113.312253,127.727325,127.648032,-18.643476,10.450080,10.450080,5.136000
116.111328,121.534536,133.638552,-15.674164,9.444667,9.444667,5.137000
118.695956,114.348804,138.782565,-12.691350,8.364780,8.364780,5.138000
121.019173,106.252271,142.929108,-9.713624,7.207641,7.207641,5.139000
123.034343,97.360957,145.942425,-6.760440,5.972114,5.972114,5.140000
124.696806,87.823191,147.710184,-3.851730,4.659180,4.659180,5.141000
125.965740,77.815701,148.151264,-1.007441,3.272321,3.272321,5.142000
126.574219,67.576350,146.566143,1.711520,1.786031,1.786031,5.143000
126.953240,57.344236,144.300975,4.350334,0.285411,0.285411,5.144000
126.863512,47.266857,140.724555,6.871506,-1.261289,-1.261289,5.145000
126.297868,37.551277,135.922458,9.260389,-2.839898,-2.839898,5.146000
125.260430,28.388222,130.018963,11.504686,-4.434326,-4.434326,5.147000
123.766755,19.943316,123.170376,13.594669,-6.027204,-6.027204,5.148000
121.843327,12.350320,115.556285,15.523246,-7.600620,-7.600620,5.149000
119.526426,5.706938,107.369639,17.285892,-9.136875,-9.136875,5.150000
116.860477,0.073384,98.806618,18.880452,-10.619197,-10.619197,5.151000
113.896034,-4.526417,90.057220,20.306839,-12.032342,-12.032342,5.152000
110.687573,-8.101405,81.297324,21.566656,-13.363042,-13.363042,5.153000
107.291282,-10.688350,72.682690,22.662750,-14.600260,-14.600260,5.154000
103.763014,-12.345890,64.345130,23.598751,-15.735265,-15.735265,5.155000
100.156514,-13.148280,56.390754,24.378590,-16.761535,-16.761535,5.156000
96.522006,-13.179423,48.900047,25.006010,-17.674501,-17.674501,5.157000
92.905177,-12.527563,41.929378,25.484078,-18.471189,-18.471189,5.158000
89.346534,-11.280881,35.513529,25.814686,-19.149761,-19.149761,5.159000
85.881103,-9.524091,29.668807,25.998011,-19.709001,-19.709001,5.160000
82.538422,-7.336017,24.396399,26.031898,-20.147737,-20.147737,5.161000
79.342753,-4.788042,19.685682,25.911107,-20.464199,-20.464199,5.162000
76.313451,-1.943305,15.517300,25.626308,-20.655270,-20.655270,5.163000
73.465436,1.143523,11.865892,25.162626,-20.715542,-20.715542,5.164000
70.809727,4.426026,8.702398,24.497400,-20.636008,-20.636008,5.165000
68.353972,7.865539,5.995957,-20.402053,-20.402053,23.596459,5.166000
66.102985,11.430447,3.715398,-19.989989,-19.989989,22.407441,5.167000
64.059241,15.095394,1.830381,-19.360405,-19.360405,20.846671,5.168000
62.223319,18.840451,0.312227,-18.443524,-18.443524,18.770003,5.169000
60.594313,22.650303,-0.865505,-17.100578,-17.100578,15.895674,5.170000
59.170173,26.513461,-1.726641,-14.987600,-14.987600,11.531936,5.171000
57.948003,30.421547,-2.292182,-10.683096,-10.683096,2.832444,5.172000
56.924310,34.368625,-2.580210,-19.691045,0.555606,0.555606,5.173000
56.095204,38.350608,-2.605882,-30.321778,5.868919,5.868919,5.174000
55.456568,42.364717,-2.381499,-36.230170,8.841065,8.841065,5.175000
55.004181,46.408998,-1.916607,-40.263883,10.895113,10.895113,5.176000
54.733818,50.481878,-1.218137,-43.215792,12.426945,12.426945,5.177000
54.641321,54.581768,-0.290571,-45.435303,13.610906,13.610906,5.178000
54.722648,58.706687,0.863887,-47.112572,14.541897,14.541897,5.179000
54.973897,62.853913,2.245115,-48.364380,15.278299,15.278299,5.180000
55.391321,67.019647,3.854878,-49.268147,15.858964,15.858964,5.181000
55.971314,71.198691,5.696600,-49.877882,16.311169,16.311169,5.182000
56.710400,75.384121,7.775137,-50.232609,16.654815,16.654815,5.183000
57.605192,79.566979,10.096516,-50.361220,16.904831,16.904831,5.184000
58.652347,83.735953,12.667647,-50.285500,17.072662,17.072662,5.185000
59.848509,87.877066,15.495996,-50.022105,17.167232,17.167232,5.186000
61.190235,91.973372,18.589225,-49.583948,17.195612,17.195612,5.187000
62.673912,96.004658,21.954763,-48.981203,17.163483,17.163483,5.188000
64.295664,99.947174,25.599330,-48.222066,17.075479,17.075479,5.189000
66.051238,103.773387,29.528388,-47.313351,16.935446,16.935446,5.190000
67.935880,107.451791,33.745519,-46.260958,16.746621,16.746621,5.191000
69.944205,110.946782,38.251722,-45.070257,16.511766,16.511766,5.192000
72.070037,114.218620,43.044639,-43.746373,16.233258,16.233258,5.193000
74.306254,117.223521,48.117705,-42.294416,15.913124,15.913124,5.194000
76.644605,119.913892,53.459228,-40.719638,15.553058,15.553058,5.195000
79.075526,122.238761,59.051443,-39.027541,15.154386,15.154386,5.196000
81.587950,124.144427,64.869534,-37.223936,14.718030,14.718030,5.197000
84.169107,125.575365,70.880704,-35.314982,14.244448,14.244448,5.198000
86.804338,126.475432,77.043310,-33.307207,13.733568,13.733568,5.199000
89.476918,126.789374,83.306173,-31.207537,13.184762,13.184762,5.200000
92.167909,126.464654,89.608105,-29.023343,12.596820,12.596820,5.201000
94.856048,125.453596,95.877783,-26.762504,11.967975,11.967975,5.202000
97.517701,123.715782,102.034050,-24.433494,11.295971,11.295971,5.203000
100.126886,121.220648,107.986744,-22.045476,10.578178,10.578178,5.204000
102.655405,117.950160,113.638162,-19.608394,9.811750,9.811750,5.205000
105.073089,113.901413,118.885189,-17.133040,8.993835,8.993835,5.206000
107.348185,109.088970,123.622145,-14.631082,8.121812,8.121812,5.207000
109.447897,103.546720,127.744296,-12.115044,7.193566,7.193566,5.208000
111.339088,97.329027,131.151925,-9.598213,6.207760,6.207760,5.209000
112.989134,90.510954,133.754781,-7.094479,5.164122,5.164122,5.210000
114.366914,83.187387,135.476642,-4.618122,4.063692,4.063692,5.211000
115.443889,75.470960,136.259657,-2.183523,2.909034,2.909034,5.212000
116.195239,67.488768,136.068119,0.195141,1.704379,1.704379,5.213000
116.419686,59.430323,134.425419,2.464791,0.438138,0.438138,5.214000
116.463977,51.401975,132.305904,4.677806,-0.837931,-0.837931,5.215000
116.144215,43.525526,129.268599,6.797793,-2.140909,-2.140909,5.216000
115.459965,35.934020,125.380026,8.814646,-3.460421,-3.460421,5.217000
114.418081,28.748772,120.728558,10.719859,-4.785145,-4.785145,5.218000
113.032592,22.074883,115.420281,12.506642,-6.103198,-6.103198,5.219000
111.324239,15.997862,109.573952,14.169958,-7.402563,-7.402563,5.220000
109.319720,10.581588,103.315501,15.706481,-8.671500,-8.671500,5.221000
107.050661,5.867639,96.772509,17.114483,-9.898941,-9.898941,5.222000
104.552432,1.875935,90.069085,18.393668,-11.074807,-11.074807,5.223000
101.862861,-1.393500,83.321476,19.544953,-12.190258,-12.190258,5.224000
99.020964,-3.957955,76.634643,20.570225,-13.237841,-13.237841,5.225000
96.065739,-5.848901,70.099890,21.472070,-14.211544,-14.211544,5.226000
93.035109,-7.108643,63.793560,22.253497,-15.106763,-15.106763,5.227000
89.965046,-7.787010,57.776685,22.917664,-15.920197,-15.920197,5.228000
86.888892,-7.938288,52.095444,23.467598,-16.649664,-16.649664,5.229000
83.836889,-7.618543,46.782228,23.905930,-17.293887,-17.293887,5.230000
80.835898,-6.883411,41.857124,24.234612,-17.852236,-17.852236,5.231000
77.909291,-5.786379,37.329637,24.454633,-18.324445,-18.324445,5.232000
75.076981,-4.377530,33.200499,24.565708,-18.710314,-18.710314,5.233000
72.355558,-2.702725,29.463445,24.565914,-19.009381,-19.009381,5.234000
69.758515,-0.803133,26.106870,24.451229,-19.220565,-19.220565,5.235000
67.296515,1.284941,23.115318,24.214929,-19.341739,-19.341739,5.236000
64.977697,3.530007,20.470769,23.846723,-19.369200,-19.369200,5.237000
62.807982,5.905174,18.153724,-19.296925,-19.296925,23.331445,5.238000
60.791386,8.387832,16.144087,-19.115456,-19.115456,22.646965,5.239000
58.930312,10.959263,14.421865,-18.810054,-18.810054,21.760606,5.240000
57.225821,13.604219,12.967706,-18.357352,-18.357352,20.622537,5.241000
55.677882,16.310491,11.763296,-17.718585,-17.718585,19.152298,5.242000
54.285588,19.068494,10.791639,-16.823804,-16.823804,17.207270,5.243000
53.047355,21.870860,10.037245,-15.526384,-15.526384,14.491727,5.244000
51.961081,24.712071,9.486241,-13.411375,-13.411375,10.173549,5.245000
51.024293,27.588111,9.126425,-7.119084,-7.119084,-2.468603,5.246000
50.234259,30.496156,8.947274,-24.057791,3.661177,3.661177,5.247000
49.588091,33.434292,8.939920,-30.763027,7.013207,7.013207,5.248000
49.082819,36.401254,9.097103,-35.004195,9.146366,9.146366,5.249000
48.715455,39.396195,9.413107,-38.059851,10.699474,10.699474,5.250000
48.483041,42.418474,9.883685,-40.374337,11.894363,11.894363,5.251000
48.382679,45.467457,10.505975,-42.164625,12.839290,12.839290,5.252000
48.411561,48.542335,11.278410,-43.556121,13.596833,13.596833,5.253000
48.566977,51.641949,12.200628,-44.629020,14.207060,14.207060,5.254000
48.846324,54.764624,13.273369,-45.438103,14.697421,14.697421,5.255000
49.247097,57.908005,14.498374,-46.022525,15.087632,15.087632,5.256000
49.766888,61.068899,15.878278,-46.411171,15.392347,15.392347,5.257000
50.403358,64.243114,17.416488,-46.625837,15.622737,15.622737,5.258000
51.154225,67.425302,19.117062,-46.683242,15.787486,15.787486,5.259000
52.017225,70.608796,20.984558,-46.596371,15.893450,15.893450,5.260000
52.990085,73.785455,23.023886,-46.375409,15.946115,15.946115,5.261000
54.070478,76.945501,25.240127,-46.028427,15.949924,15.949924,5.262000
55.255975,80.077367,27.638332,-45.561904,15.908519,15.908519,5.263000
56.543996,83.167548,30.223297,-44.981131,15.824929,15.824929,5.264000
57.931749,86.200464,32.999306,-44.290532,15.701711,15.701711,5.265000
59.416164,89.158342,35.969842,-43.493937,15.541056,15.541056,5.266000
60.993819,92.021118,39.137264,-42.594793,15.344878,15.344878,5.267000
62.660867,94.766377,42.502443,-41.596345,15.114867,15.114867,5.268000
64.412949,97.369333,46.064373,-40.501767,14.852533,14.852533,5.269000
66.245099,99.802870,49.819733,-39.314277,14.559218,14.559218,5.270000
68.151657,102.037646,53.762438,-38.037204,14.236097,14.236097,5.271000
70.126161,104.042287,57.883150,-36.674033,13.884169,13.884169,5.272000
72.161252,105.783675,62.168797,-35.228435,13.504221,13.504221,5.273000
74.248567,107.227355,66.602090,-33.704269,13.096802,13.096802,5.274000
76.378641,108.338066,71.161067,-32.105588,12.662180,12.662180,5.275000
78.540819,109.080412,75.818696,-30.436644,12.200318,12.200318,5.276000
80.723166,109.419681,80.542560,-28.701895,11.710852,11.710852,5.277000
82.912415,109.322803,85.294667,-26.906033,11.193089,11.193089,5.278000
85.093917,108.759452,90.031414,-25.054023,10.646025,10.646025,5.279000
87.251642,107.703260,94.703767,-23.151153,10.068378,10.068378,5.280000
89.368209,106.133121,99.257665,-21.203095,9.458661,9.458661,5.281000
91.424969,104.034530,103.634717,-19.215959,8.815257,8.815257,5.282000
93.402144,101.400903,107.773196,-17.196351,8.136531,8.136531,5.283000
95.279035,98.234800,111.609343,-15.151404,7.420949,7.420949,5.284000
97.034299,94.548967,115.078979,-13.088785,6.667211,6.667211,5.285000
98.646295,90.367102,118.119394,-11.016679,5.874391,5.874391,5.286000
100.093507,85.724262,120.671436,-8.943731,5.042081,5.042081,5.287000
101.355033,80.666823,122.681726,-6.878959,4.170518,4.170518,5.288000
102.411121,75.251937,124.104887,-4.831628,3.260705,3.260705,5.289000
103.243740,69.546452,124.905625,-2.811104,2.314502,2.314502,5.290000
103.837164,63.625308,125.060556,-0.826682,1.334686,1.334686,5.291000
104.046543,57.572076,124.243071,1.088871,0.311510,0.311510,5.292000
103.992177,51.552582,122.799560,2.931797,-0.725434,-0.725434,5.293000
103.805539,45.563484,121.049070,4.737668,-1.768408,-1.768408,5.294000
103.353946,39.689247,118.707277,6.475601,-2.824719,-2.824719,5.295000
102.639950,34.006960,115.818351,8.139316,-3.887690,-3.887690,5.296000
101.670256,28.586763,112.437330,9.723510,-4.950268,-4.950268,5.297000
100.455575,23.489849,108.627984,11.223918,-6.005220,-6.005220,5.298000
99.010313,18.766979,104.460358,12.637334,-7.045338,-7.045338,5.299000
97.352145,14.457559,100.008152,13.961596,-8.063646,-8.063646,5.300000
95.501467,10.589308,95.346112,15.195537,-9.053579,-9.053579,5.301000
93.480789,7.178476,90.547592,16.338912,-10.009149,-10.009149,5.302000
91.314081,4.230554,85.682404,17.392297,-10.925056,-10.925056,5.303000
89.026125,1.741354,80.815066,18.356970,-11.796780,-11.796780,5.304000
86.641886,-0.301624,76.003483,19.234790,-12.620616,-12.620616,5.305000
84.185955,-1.917683,71.298078,20.028054,-13.393681,-13.393681,5.306000
81.682051,-3.131369,66.741358,20.739370,-14.113877,-14.113877,5.307000
79.152624,-3.970953,62.367857,21.371527,-14.779835,-14.779835,5.308000
76.618540,-4.467034,58.204400,21.927358,-15.390827,-15.390827,5.309000
74.098871,-4.651301,54.270604,22.409632,-15.946668,-15.946668,5.310000
71.610755,-4.555487,50.579563,22.820929,-16.447600,-16.447600,5.311000
69.169343,-4.210527,47.138633,23.163538,-16.894178,-16.894178,5.312000
66.787806,-3.645915,43.950260,23.439349,-17.287154,-17.287154,5.313000
64.477394,-2.889229,41.012816,23.649744,-17.627347,-17.627347,5.314000
62.247535,-1.965835,38.321393,-17.915536,-17.915536,23.795494,5.315000
60.105966,-0.898712,35.868546,-18.152333,-18.152333,23.876634,5.316000
58.058873,0.291608,33.644944,-18.338066,-18.338066,23.892323,5.317000
